form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count
3,74,0,0,1,10,0,0,0,0,2,0,0,3,385,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,1,1001421_raw_html.txt,0,0,1,0,0,0,0,6,156,0,1,0,0,0,0,1,20,0,0,0,4,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,1,20,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,26
3,37,0,3,0,8,0,0,0,0,0,0,0,0,74,1,0,17,2,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1001481_raw_html.txt,9,0,4,0,0,2,0,26,55,8,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,3,0,95,0,0,11,48,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,3,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001553_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,334,0,0,3,38,0,0,0,0,0,0,0,6,80,0,0,25,0,0,20,0,0,0,0,0,0,0,0,0,102,0,0,0,0,1001799_raw_html.txt,0,0,0,0,0,0,0,4,146,0,0,0,0,0,0,2,32,0,0,0,3,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,16
0,268,0,0,2,10,0,0,0,0,1,0,0,1,128,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,1001829_raw_html.txt,0,0,0,0,0,6,0,5,321,2,0,23,0,0,0,0,44,0,0,4,0,0,1,0,0,0,0,337,0,0,1,0,4,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,91
0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001961_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,510,0,0,2,20,0,0,0,0,0,0,0,0,121,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1002069_raw_html.txt,0,0,0,0,0,0,0,37,66,0,0,0,0,0,0,1,44,0,0,0,0,0,1,0,0,0,0,190,0,0,0,11,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,15
10,402,0,0,1,19,0,0,0,0,0,0,0,2,31,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,1002087_raw_html.txt,0,0,0,0,0,0,0,1,126,0,6,0,0,0,0,2,16,0,0,0,4,0,0,0,0,0,0,102,0,0,0,80,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,8
0,57,0,1,1,19,0,0,0,0,0,0,6,0,1,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1002111_raw_html.txt,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,224,0,1,15,3,0,0,0,0,0,0,0,10,99,7,0,42,0,1,0,0,0,0,2,0,0,0,0,0,4,14,0,0,0,1002135_raw_html.txt,0,0,2,0,0,0,0,4,88,2,0,3,0,16,0,0,99,0,0,0,3,0,1,0,0,1,0,229,0,0,0,0,0,0,0,0,0,22,0,0,0,0,89,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
1,155,0,0,4,25,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,7,0,1,0,0,100215_raw_html.txt,3,0,0,0,0,2,0,5,20,1,0,0,0,0,0,4,13,0,0,0,1,0,0,0,0,4,0,192,0,0,3,0,1,0,0,0,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1
10,350,0,0,1,19,0,0,0,0,0,0,0,2,31,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,1002201_raw_html.txt,0,0,0,0,0,0,0,1,110,0,6,0,0,0,0,2,11,0,0,0,3,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,8
3,341,0,0,17,6,0,0,0,0,0,0,0,1,112,1,0,31,4,1,7,0,4,0,7,0,0,0,0,0,41,0,0,0,0,1002219_raw_html.txt,2,0,1,0,0,0,0,16,243,0,1,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,110,0,0,0,82,0,0,0,0,1,29,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,20,0,6,0,5,0,0,0,0,0,0,0,0,23
0,378,0,0,0,3,0,0,0,0,0,0,0,0,48,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002321_raw_html.txt,0,0,5,0,0,0,0,1,143,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,9,0,0,0,0,4
1,201,0,0,6,4,0,0,0,0,0,0,0,20,27,0,0,1,7,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,100239_raw_html.txt,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,60,0,0,0,2,0,0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,6
1,44,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1002405_raw_html.txt,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,104,0,0,4,2,0,0,0,0,0,0,0,0,37,1,0,18,4,0,0,0,0,0,3,0,0,0,0,0,23,0,29,0,0,1002477_raw_html.txt,1,0,0,2,0,76,0,2,15,0,2,0,0,0,0,1,38,0,0,3,0,0,0,0,0,0,0,106,0,0,0,84,11,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
3,191,0,0,29,3,0,0,0,0,0,0,0,1,143,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,1002489_raw_html.txt,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,155,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,5,0,0,0,0,36
4,179,0,0,2,5,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1002603_raw_html.txt,0,0,0,0,0,11,0,2,76,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,140,0,0,0,4,1,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1,24,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1002687_raw_html.txt,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,28,0,0,10,6,0,0,0,0,0,0,0,0,52,11,0,67,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1002699_raw_html.txt,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,9,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
0,27,0,0,0,3,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1002705_raw_html.txt,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1,215,0,0,4,7,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1002747_raw_html.txt,0,0,0,0,0,0,0,7,28,0,1,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5
2,110,0,0,1,24,0,0,0,0,0,0,0,6,25,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,17,7,0,0,0,1002759_raw_html.txt,0,0,0,7,0,0,0,10,24,0,1,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,3
0,104,0,1,0,18,1,5,0,0,0,0,0,0,94,0,0,37,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1002825_raw_html.txt,0,0,15,0,0,0,0,20,7,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,117,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19
4,96,0,0,2,51,0,0,0,0,0,0,0,0,71,0,0,4,4,2,1,0,0,0,1,0,1,0,0,0,25,9,0,0,0,1002843_raw_html.txt,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,1,80,0,0,0,0,0,2,0,0,1,0,122,0,0,0,49,0,0,0,0,26,82,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,18,0,0,0,0,15
1,140,0,0,1,9,0,0,0,0,26,0,0,1,89,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,13,1,1002981_raw_html.txt,0,0,0,0,0,0,0,7,255,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
3,44,0,0,4,10,0,0,0,0,0,0,0,0,48,0,0,4,0,7,0,0,0,0,0,0,0,0,0,1,13,3,0,0,0,1003041_raw_html.txt,0,0,7,0,0,0,0,0,8,0,0,0,0,4,0,1,4,0,0,0,0,0,1,0,0,5,0,53,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,12
4,71,0,1,1,14,0,0,0,0,0,0,0,5,38,12,0,38,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,1003083_raw_html.txt,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003149_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172,0,2,4,15,0,0,0,0,0,0,0,2,55,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1003221_raw_html.txt,2,0,0,0,0,2,0,0,31,1,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,91,0,0,0,0,1,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003365_raw_html.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,1003443_raw_html.txt,1,0,0,0,0,57,0,0,170,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,45,0,0,110,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1,197,0,0,46,5,0,0,0,0,0,0,0,0,63,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1003509_raw_html.txt,0,0,17,0,0,0,0,6,443,2,0,1,0,5,0,1,56,0,0,0,3,0,2,0,0,50,0,137,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,3,0,0,0,0,12
2,91,0,0,1,3,0,0,0,0,0,0,0,0,23,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,15,0,6,0,0,1003701_raw_html.txt,3,0,0,0,0,13,0,1,81,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003749_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,15,0,0,0,0,0,0,0,0,0,174,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1003791_raw_html.txt,1,0,0,0,0,10,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,211,0,0,6,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1003815_raw_html.txt,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003821_raw_html.txt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
