filename,word_count,line_count,space_count,tab_count,brace_count,bracket_count,length,quality
1007827_raw_html.txt,5651,1629,16453,510,87,187,89102,0
1007857_raw_html.txt,13670,6462,50992,5633,371,861,212665,0
1007863_raw_html.txt,56172,20786,193354,0,23,1037,676186,0
1007911_raw_html.txt,7200,2619,39244,0,351,1015,128292,0
1007923_raw_html.txt,4565,1741,14952,998,142,328,72431,0
1007983_raw_html.txt,3280,800,7446,113,199,545,53871,0
1008109_raw_html.txt,29090,7335,67208,6769,1240,1121,577902,0
1008169_raw_html.txt,23062,6774,136712,0,253,105,467382,0
1008259_raw_html.txt,156,66,170,55,7,2,1593,0
1008349_raw_html.txt,3579,1106,7488,1230,89,260,54875,1
1008355_raw_html.txt,4933,2123,22444,0,23,98,76898,0
1008439_raw_html.txt,10099,2179,23007,0,735,757,256208,0
1008505_raw_html.txt,2090,714,5504,17,32,151,38355,0
1008529_raw_html.txt,10670,355,42266,0,0,8,54652,0
1008589_raw_html.txt,2071,740,5809,0,69,154,33860,0
1008721_raw_html.txt,4931,2741,31660,162,12,88,83070,0
1008781_raw_html.txt,2752,620,5289,229,1442,665,139061,0
10087_raw_html.txt,11469,4938,49558,0,23,141,181521,0
1008937_raw_html.txt,7403,2468,30000,53,418,932,130392,0
1008949_raw_html.txt,10904,5534,78525,418,65,208,201327,0
1008997_raw_html.txt,3911,1509,13963,2037,223,610,70626,0
1009003_raw_html.txt,8014,2534,32191,148,81,137,136110,1
1009039_raw_html.txt,2626,1163,15179,0,0,18,40051,0
1009063_raw_html.txt,9988,2627,34561,38,70,161,126096,0
1009069_raw_html.txt,2035,163,2471,0,0,1,12905,0
1009105_raw_html.txt,13477,4935,85189,0,304,623,247431,0
1009273_raw_html.txt,3870,1368,16658,24,310,162,83300,0
1009321_raw_html.txt,2248,604,5184,0,14,49,25124,0
1009351_raw_html.txt,17343,5317,60036,1,18,111,259853,0
10093_raw_html.txt,1490,581,5540,8,13,48,22046,1
1009477_raw_html.txt,10275,3363,44879,523,78,148,219400,0
1009555_raw_html.txt,5226,1922,20833,23,95,344,101669,0
1009621_raw_html.txt,140,56,123,69,6,10,2511,0
1009639_raw_html.txt,1078,379,2643,53,29,47,13815,0
1009717_raw_html.txt,6684,1876,23191,90,318,267,97466,0
1009777_raw_html.txt,116520,1420,385582,178,330,1421,515165,1
1009849_raw_html.txt,2170,759,7066,0,21,62,34389,0
1009873_raw_html.txt,20,6,19,0,0,0,309,0
1009927_raw_html.txt,4164,1588,8135,0,0,251,29082,0
1009975_raw_html.txt,3880,1491,14159,74,66,93,62349,0
1009_raw_html.txt,3929,635,7366,33,19,72,39549,1
1010023_raw_html.txt,6164,2201,46922,0,557,856,179485,1
1010071_raw_html.txt,5291,1469,19172,182,144,317,85789,0
1010083_raw_html.txt,5927,1634,19969,0,54,86,75479,0
1010089_raw_html.txt,13058,2390,29612,0,384,959,175050,0
1010167_raw_html.txt,814,219,1787,0,226,528,27262,0
1010293_raw_html.txt,16285,2333,37813,157,4143,1434,471024,0
1010299_raw_html.txt,1466,663,5981,0,8,50,26122,0
1010647_raw_html.txt,2731,816,6904,38,78,189,40580,0
1010671_raw_html.txt,692,216,1052,37,80,34,15283,0
1010683_raw_html.txt,4129,1224,14500,0,102,81,70764,0
1010857_raw_html.txt,3079,1031,7304,107,78,244,48496,0
1010953_raw_html.txt,132702,1286,489840,0,373,1005,637023,0
1010983_raw_html.txt,9666,3964,42459,198,537,962,170019,0
1011001_raw_html.txt,7110,2424,34110,1,182,453,123308,0
1011055_raw_html.txt,141,26,157,0,0,3,1554,0
1011067_raw_html.txt,2831,1188,8641,65,27,80,42063,0
1011073_raw_html.txt,11039,3117,31955,8,233,492,158936,0
1011103_raw_html.txt,5721,1746,39810,85,132,336,114779,0
1011127_raw_html.txt,10903,3393,39540,1642,125,364,186513,0
1011139_raw_html.txt,3619,1255,16149,10,27,60,59579,0
1011181_raw_html.txt,3020,1120,10166,155,136,519,54111,0
1011277_raw_html.txt,4623,2021,16374,113,34,164,64224,1
1011355_raw_html.txt,2336,1210,14066,0,3,30,38280,0
1011361_raw_html.txt,5005,1576,20093,46,222,632,85892,0
1011415_raw_html.txt,1902,855,6426,250,60,128,33653,0
1011535_raw_html.txt,2198,878,6680,0,23,52,33186,0
101161_raw_html.txt,85793,1986,378793,67,37,218,477877,0
1011691_raw_html.txt,7047,3022,69182,961,963,918,224410,0
101173_raw_html.txt,2832,1204,11046,0,153,147,47885,0
1011745_raw_html.txt,4928,1958,28875,0,46,108,83445,1
1011787_raw_html.txt,2923,1081,12958,0,72,95,53562,0
1011871_raw_html.txt,5283,2210,24259,4,251,710,110376,0
1011985_raw_html.txt,1677,677,4808,63,20,32,26114,0
1012111_raw_html.txt,2708,1229,14119,0,14,27,2436654,0
1012189_raw_html.txt,2046,824,4860,636,62,28,26429,1
101227_raw_html.txt,729,314,2469,0,0,0,8842,0
1012369_raw_html.txt,4322,1943,20684,38,10,16,66675,0
1012453_raw_html.txt,2789,1150,8776,392,113,189,55702,0
1012495_raw_html.txt,4186,931,10566,4,3,29,48810,0
1012507_raw_html.txt,730,224,1246,0,7,31,9434,0
1012549_raw_html.txt,4890,1608,14182,157,39,207,70673,0
1012573_raw_html.txt,4014,1442,8318,0,74,299,66296,0
1012765_raw_html.txt,5000,2179,21333,0,7,50,80072,0
1012783_raw_html.txt,4147,1730,23232,0,240,307,85649,0
1012795_raw_html.txt,1607,626,4511,73,44,145,30638,0
1012807_raw_html.txt,4218,1432,14535,366,169,342,72553,0
1012861_raw_html.txt,9467,6607,62797,0,4,27,131714,0
1012903_raw_html.txt,3158,1054,10513,1,35,105,47471,0
1012939_raw_html.txt,3412,1184,9700,261,41,92,56721,0
1013041_raw_html.txt,6471,2454,29526,15,40,99,118139,0
1013131_raw_html.txt,6000,1408,17006,0,139,183,111021,1
1013143_raw_html.txt,2831,968,11011,230,45,133,56310,1
1013149_raw_html.txt,1208,267,1361,0,79,169,21597,0
1013233_raw_html.txt,4706,2489,27202,37,112,307,93709,0
1013263_raw_html.txt,4975,1411,15602,398,132,157,96845,0
1013299_raw_html.txt,10650,3509,64057,61,284,478,197071,0
101335_raw_html.txt,4349,668,8491,2,51,172,83527,0
1013365_raw_html.txt,4505,1857,59541,0,4,134,106063,0
1013479_raw_html.txt,5156,2441,32228,702,85,403,94916,0
101347_raw_html.txt,2623,699,5629,481,51,151,28047,0
1013563_raw_html.txt,9970,2441,24320,458,88,119,127571,1
1013575_raw_html.txt,4881,1353,14692,398,135,158,93856,0
1013617_raw_html.txt,4919,1880,23071,47,11,72,78909,0
1013683_raw_html.txt,9331,3759,34641,0,23,135,129195,0
1013689_raw_html.txt,12875,5834,73527,4,218,513,224049,0
101371_raw_html.txt,2729,112,3104,0,248,537,47002,0
1013737_raw_html.txt,2850,906,8028,97,44,97,42980,0
1013851_raw_html.txt,4271,1693,14697,7,95,439,70137,0
1013869_raw_html.txt,793,224,1309,0,7,31,9835,0
1014127_raw_html.txt,3155,895,9127,197,49,118,51133,0
1014181_raw_html.txt,3482,1465,17690,4,3,18,51020,0
1014193_raw_html.txt,5906,2566,27463,0,77,152,101042,0
1014199_raw_html.txt,5740,3193,25902,205,25,257,97217,0
10141_raw_html.txt,14899,1719,30297,157,4296,1470,458803,0
1014253_raw_html.txt,8149,3562,42438,0,91,238,135456,0
1014331_raw_html.txt,8373,3771,35386,0,23,56,121856,0
1014379_raw_html.txt,908,460,2812,13,23,74,13984,0
1014421_raw_html.txt,6837,1892,21236,14,423,986,111155,0
1014475_raw_html.txt,5440,1985,19013,416,80,165,83636,0
1014703_raw_html.txt,4167,1368,15146,46,45,199,70906,0
1014781_raw_html.txt,1458,638,4763,0,10,49,20340,0
1014811_raw_html.txt,2435,909,7550,0,13,62,31696,1
1014853_raw_html.txt,1529,350,4237,0,1,39,16159,0
1015009_raw_html.txt,11839,2297,35492,8,115,275,140050,0
1015207_raw_html.txt,2949,1085,13422,0,650,1001,85110,0
1015219_raw_html.txt,2537,918,8456,63,38,86,38714,1
1015267_raw_html.txt,1949,718,7756,78,56,87,35163,1
1015345_raw_html.txt,4357,1567,14056,46,42,130,58157,0
1015411_raw_html.txt,11562,4129,29677,4579,386,1062,159326,0
1015441_raw_html.txt,7686,2790,29436,592,73,158,127684,1
101557_raw_html.txt,15014,4634,56210,582,114,305,239953,0
1015651_raw_html.txt,53812,16790,145943,0,9,1146,673421,0
1015657_raw_html.txt,3850,1555,17615,65,95,347,59385,0
1015663_raw_html.txt,716,34,2404,0,0,2,3666,0
1015711_raw_html.txt,18114,281,61574,175,14,39,84398,0
1015735_raw_html.txt,1458,512,4166,15,19,49,23454,0
1015741_raw_html.txt,4616,2009,16752,455,58,262,82121,0
1015807_raw_html.txt,3192,1362,14236,0,206,503,68949,0
101581_raw_html.txt,188158,2003,720142,0,337,1168,926712,0
101587_raw_html.txt,5269,1548,16018,89,16,80,64963,0
1015915_raw_html.txt,15772,6385,97503,433,241,310,305013,0
1015939_raw_html.txt,3626,1265,12455,2,69,143,63678,0
1015945_raw_html.txt,5036,2216,14710,910,101,207,86693,1
1015957_raw_html.txt,4903,1690,14735,583,50,162,79713,1
1015981_raw_html.txt,17177,4900,55118,3889,268,884,263600,0
1016077_raw_html.txt,6217,2678,28885,4,258,728,121340,1
1016125_raw_html.txt,4883,654,4826,0,0,27,32180,0
1016137_raw_html.txt,6696,2561,39541,81,218,211,112064,0
1016227_raw_html.txt,2981,1235,9942,392,123,190,55798,0
1016233_raw_html.txt,31,12,41,0,0,1,286,0
1016269_raw_html.txt,6551,2242,21556,582,52,161,106223,0
1016311_raw_html.txt,517,133,710,0,187,473,17358,0
101635_raw_html.txt,5583,2534,22622,86,61,160,104036,0
1016377_raw_html.txt,5636,2068,19097,579,52,164,93078,0
1016551_raw_html.txt,208,18,572,1,0,0,1269,0
1016575_raw_html.txt,7185,2119,22614,218,108,310,101321,0
1016635_raw_html.txt,11812,4037,44480,406,596,1100,188974,0
1016641_raw_html.txt,6769,2617,27597,243,278,541,117741,0
1016665_raw_html.txt,28182,6937,86746,209,191,328,376999,0
1016677_raw_html.txt,27506,159,145813,27,9,39,177563,0
1016689_raw_html.txt,4092,1292,8600,738,283,804,67935,0
1016695_raw_html.txt,127395,3733,592162,670,681,1592,750391,0
1016707_raw_html.txt,4442,1371,15667,0,147,214,71805,0
1016797_raw_html.txt,79,31,209,0,2,1,925,1
1016923_raw_html.txt,7412,2239,23651,0,286,295,142604,0
1016947_raw_html.txt,3346,1202,12669,5,129,337,88685,0
1016959_raw_html.txt,6300,2143,24284,382,37,135,88906,0
1016989_raw_html.txt,81441,906,323824,76,202,506,416323,0
1017013_raw_html.txt,21333,5398,40693,4194,759,742,369200,1
1017025_raw_html.txt,4481,1283,10698,376,49,138,71349,0
1017127_raw_html.txt,28564,6981,64447,6419,1511,1126,636755,0
101713_raw_html.txt,545,219,1204,38,7,33,7970,1
1017145_raw_html.txt,3255,928,7682,359,44,132,47670,0
1017415_raw_html.txt,3893,1116,10740,0,55,251,63123,0
1017529_raw_html.txt,4012,1817,19888,4,59,132,54775,1
1017535_raw_html.txt,3062,1809,14833,22,26,192,50921,0
101785_raw_html.txt,5811,1731,17013,18,21,60,69627,0
1017895_raw_html.txt,8230,2773,30456,25,42,209,128007,0
1017919_raw_html.txt,5346,1522,19630,0,2,11,57916,0
1017961_raw_html.txt,43688,818,154430,110,1,60,210907,0
1017991_raw_html.txt,19434,4428,27344,793,2764,999,325912,1
1018021_raw_html.txt,6182,838,10817,75,7,159,111249,1
1018075_raw_html.txt,704,304,1546,0,5,23,8426,0
1018105_raw_html.txt,6613,2158,23671,8,78,224,112317,0
1018159_raw_html.txt,863,48,3398,1,9,24,4766,0
1018459_raw_html.txt,4731,1093,12853,191,102,300,63232,0
1018465_raw_html.txt,1543,532,3304,0,1,16,12974,0
1018567_raw_html.txt,219,79,344,0,6,3,3704,0
1018609_raw_html.txt,28943,776,107367,545,42,188,140863,0
1018627_raw_html.txt,2861,518,4354,0,81,99,29942,0
1018771_raw_html.txt,8098,2443,39052,83,318,379,130917,0
1018789_raw_html.txt,8610,2571,29164,31,317,774,136781,0
1018837_raw_html.txt,262,142,830,0,0,2,3280,0
1018849_raw_html.txt,8949,1883,24575,0,293,336,156147,0
1018921_raw_html.txt,7416,3017,24568,452,40,85,106585,0
101893_raw_html.txt,6388,2079,18983,231,131,188,101195,0
1018945_raw_html.txt,1349,457,3778,64,35,107,21227,1
1018951_raw_html.txt,53,12,58,0,0,0,446,0
1018981_raw_html.txt,3841,1951,22843,1360,84,387,75261,0
1018993_raw_html.txt,5853,2511,33555,361,242,143,102186,0
101899_raw_html.txt,3086,1275,20223,0,6,15,56439,0
1019011_raw_html.txt,5746,2613,32402,0,263,357,98142,0
1019071_raw_html.txt,6134,2398,24636,52,34,142,99580,1
1019077_raw_html.txt,4424,2195,27368,601,109,350,94168,1
1019107_raw_html.txt,4175,1838,17934,26,58,159,68412,0
1019167_raw_html.txt,1867,605,4149,392,70,138,29106,0
1019185_raw_html.txt,1292,579,4350,0,28,103,20479,0
1019251_raw_html.txt,3192,1091,10767,5,116,309,81257,0
1019263_raw_html.txt,4088,1680,22630,332,119,163,70689,0
1019281_raw_html.txt,10275,3455,37734,82,19,126,145528,0
1019317_raw_html.txt,2609,1029,11634,123,2,20,35460,0
1019335_raw_html.txt,665,346,2464,0,0,2,9423,0
1019443_raw_html.txt,14341,4693,63938,269,113,610,193863,0
1019461_raw_html.txt,47353,1267,201990,312,75,339,257176,0
101947_raw_html.txt,2730,1105,8426,386,112,179,50994,0
1019569_raw_html.txt,4640,1938,19873,0,252,307,83390,0
1019641_raw_html.txt,4385,1341,15849,0,166,226,70060,0
1019707_raw_html.txt,6247,2206,28961,0,4,12,93235,0
1019785_raw_html.txt,2408,1070,7218,14,1,80,37284,0
1019989_raw_html.txt,417,194,284,115,27,3,3700,0
1019995_raw_html.txt,31,12,41,0,0,1,286,0
1020115_raw_html.txt,4558,1501,14002,441,65,256,78525,0
10201_raw_html.txt,3561,1207,15622,16,34,76,58368,0
1020223_raw_html.txt,2130,710,5028,3,89,68,36150,0
1020253_raw_html.txt,22642,7188,128532,738,1460,2471,467874,0
1020319_raw_html.txt,11219,3691,40897,56,1335,2315,199080,0
1020337_raw_html.txt,4905,1984,23121,86,133,254,78519,0
1020367_raw_html.txt,4973,1961,24901,0,197,181,107280,0
1020397_raw_html.txt,6371,2032,26012,21,17,96,81589,0
1020427_raw_html.txt,468,159,784,17,18,59,8155,0
1020487_raw_html.txt,18131,7266,84775,1848,174,819,273395,0
1020493_raw_html.txt,642,300,1927,0,0,0,9426,0
1020649_raw_html.txt,7926,2330,28587,0,70,72,138570,0
1020655_raw_html.txt,6789,1341,14081,103,27,102,66961,0
1020667_raw_html.txt,1838,598,3766,213,103,137,26120,0
1020721_raw_html.txt,5176,1923,23810,47,11,64,80948,0
1020769_raw_html.txt,2772,989,7811,147,50,244,36852,1
102079_raw_html.txt,4345,1638,15314,250,47,176,68891,0
10207_raw_html.txt,2069,488,5008,0,3,48,26332,0
1020871_raw_html.txt,4126,1414,14402,320,172,78,74418,0
102091_raw_html.txt,2286,706,5990,0,6,6,30057,0
1020925_raw_html.txt,5414,1874,17751,18,93,129,84593,1
1020937_raw_html.txt,112772,1729,416304,185,526,883,552426,0
1021045_raw_html.txt,4610,1930,19848,0,250,306,82850,0
1021309_raw_html.txt,12740,3808,43056,0,108,185,190007,0
1021339_raw_html.txt,41408,619,151148,5147,56,251,201858,0
102139_raw_html.txt,3043,944,9164,9,47,182,47213,0
1021411_raw_html.txt,6584,1351,29183,0,410,555,125380,1
1021435_raw_html.txt,5266,1429,15715,398,340,647,113238,0
1021489_raw_html.txt,6981,2310,26960,309,30,152,102889,0
1021507_raw_html.txt,4379,1767,24141,67,77,148,87426,0
1021555_raw_html.txt,9841,4295,43488,1580,162,639,152917,0
1021567_raw_html.txt,394,144,1384,69,81,53,8903,0
1021585_raw_html.txt,1268,406,3001,71,11,26,19286,0
1021657_raw_html.txt,67178,23296,326065,90,1126,4988,998068,0
1021693_raw_html.txt,5073,1911,20902,61,111,129,95427,0
1021729_raw_html.txt,3740,1121,11818,34,25,70,56492,0
102181_raw_html.txt,27653,6851,92948,12,203,335,377828,0
1021855_raw_html.txt,1706,603,4183,48,7,27,19847,0
1021867_raw_html.txt,3144,1201,8811,429,55,191,51238,0
1022107_raw_html.txt,1111,436,2584,41,40,90,16187,0
1022113_raw_html.txt,6011,2293,20117,1579,186,400,97837,0
1022137_raw_html.txt,2766,1140,8644,392,111,191,50203,0
1022221_raw_html.txt,7744,3980,37426,0,23,81,123435,0
1022227_raw_html.txt,214095,2228,816851,0,386,1231,1053209,0
1022269_raw_html.txt,1526,952,7824,46,8,48,22468,0
102229_raw_html.txt,2668,717,8452,1,5,22,37238,1
1022437_raw_html.txt,48842,19359,335999,0,17,3046,848249,0
1022491_raw_html.txt,3474,851,7555,375,76,188,55813,1
1022617_raw_html.txt,1531,552,5794,0,90,212,25020,0
1022815_raw_html.txt,7453,3185,29854,713,54,173,131824,0
102283_raw_html.txt,25227,448,90463,371,20,78,119792,0
1022851_raw_html.txt,4849,1346,12998,112,106,103,65315,0
1022923_raw_html.txt,1724,822,6952,63,11,68,28716,0
1022977_raw_html.txt,2619,1023,11160,8,216,388,63605,1
1023055_raw_html.txt,7102,2956,39433,0,42,216,118865,0
1023061_raw_html.txt,5380,1670,19825,191,353,631,91538,0
1023091_raw_html.txt,5982,1860,23132,72,27,90,90277,0
1023121_raw_html.txt,3107,1211,13291,0,204,494,56272,0
1023139_raw_html.txt,22196,5788,51179,3872,813,769,391998,0
102319_raw_html.txt,5037,1562,22094,64,14,32,87172,0
1023229_raw_html.txt,1721,1055,5792,0,0,23,19510,0
1023247_raw_html.txt,2953,1266,11693,0,154,147,51059,0
1023265_raw_html.txt,14949,4009,45115,17,260,674,208044,0
1023271_raw_html.txt,13193,4480,45168,9,356,988,193083,0
1023295_raw_html.txt,2042,468,4810,0,61,169,22143,1
1023319_raw_html.txt,2896,841,8455,15,85,72,41385,0
1023325_raw_html.txt,2113,642,12909,49,3,22,32982,0
1023337_raw_html.txt,511,162,659,40,14,45,8350,0
1023379_raw_html.txt,12232,5664,128742,0,28,104,266373,0
1023487_raw_html.txt,2859,1046,9087,189,19,14,32858,1
