filename,word_count,line_count,space_count,tab_count,brace_count,bracket_count,length
1016068_raw_html.txt,3825,1623,15153,0,23,108,55778
1016098_raw_html.txt,20610,5331,54035,3684,705,745,362157
1016194_raw_html.txt,792,331,1902,0,0,5,8104
1016212_raw_html.txt,12353,2709,31527,0,87,261,198980
1016302_raw_html.txt,22285,7222,73471,0,263,311,286437
1016308_raw_html.txt,1894,758,6144,98,25,53,27184
1016350_raw_html.txt,10539,3345,36060,142,52,375,130326
1016368_raw_html.txt,7243,3154,43313,7,480,1145,151903
1016410_raw_html.txt,5739,2608,32325,0,263,357,98007
1016428_raw_html.txt,3089,806,11177,6,16,14,43949
101644_raw_html.txt,6048,1548,19319,7,184,331,82539
1016506_raw_html.txt,5565,2105,23447,557,51,188,88943
1016512_raw_html.txt,2554,694,4847,314,101,302,43935
1016578_raw_html.txt,3704,1199,13435,0,271,169,88101
1016638_raw_html.txt,9076,4815,47636,339,55,293,137484
1016644_raw_html.txt,2568,642,5739,36,14,51,33328
1016722_raw_html.txt,8255,2938,42751,11,268,448,144037
1016728_raw_html.txt,496,137,505,40,14,46,8092
1016740_raw_html.txt,2601,1059,8146,0,23,44,39565
1016776_raw_html.txt,5383,2204,25104,289,63,218,91808
1016926_raw_html.txt,864,394,2556,0,7,18,13086
1017064_raw_html.txt,77692,938,263469,1,24,116,350289
1017070_raw_html.txt,21997,353,73306,0,19,73,101425
1017160_raw_html.txt,3548,1106,12909,79,26,130,59970
1017184_raw_html.txt,4629,1504,12319,343,45,147,85604
1017196_raw_html.txt,1131,335,2768,12,11,37,14322
1017220_raw_html.txt,3508,1244,13996,0,61,118,51902
1017250_raw_html.txt,20248,5730,130260,0,377,551,369870
1017262_raw_html.txt,219,79,344,0,6,3,3704
1017406_raw_html.txt,5978,1703,15435,107,49,221,83913
101746_raw_html.txt,9846,1737,35589,0,530,332,171265
1017598_raw_html.txt,23850,7890,109882,0,213,525,425510
1017652_raw_html.txt,10836,3639,46975,30,214,566,191395
101770_raw_html.txt,5349,1906,24223,82,345,461,104230
1017748_raw_html.txt,3035,1060,9733,171,81,174,50652
1017814_raw_html.txt,5207,1588,15808,0,251,617,81037
1017844_raw_html.txt,5938,1968,22896,407,98,221,106877
1017868_raw_html.txt,4062,1524,11836,141,71,266,51934
1017874_raw_html.txt,8944,1799,20147,0,97,298,85408
1017886_raw_html.txt,10637,3652,49917,0,73,213,185751
1017958_raw_html.txt,4046,1687,16595,475,51,199,65806
1018024_raw_html.txt,5959,2092,21770,75,81,211,98262
1018036_raw_html.txt,6309,1786,16258,107,49,209,89442
1018102_raw_html.txt,3939,1290,8395,1324,157,554,60817
1018114_raw_html.txt,7007,2230,43846,1,38,107,114211
1018126_raw_html.txt,39791,1794,185547,15188,97,473,247086
1018150_raw_html.txt,5040,1431,18494,182,144,316,82053
1018336_raw_html.txt,1716,500,4662,232,25,69,24126
1018360_raw_html.txt,6056,2049,21454,183,248,671,105179
1018408_raw_html.txt,7222,2548,40605,232,21,122,143098
101842_raw_html.txt,4411,1854,19285,0,240,307,78019
1018432_raw_html.txt,8013,2552,28005,43,44,234,130042
1018582_raw_html.txt,4754,1974,21595,38,10,29,71842
1018744_raw_html.txt,30045,7358,100221,12,209,347,406647
1018756_raw_html.txt,20241,5068,43215,3446,737,727,351060
1018762_raw_html.txt,157,52,246,0,19,73,4643
1018876_raw_html.txt,8098,2562,29094,0,1110,474,214509
1018882_raw_html.txt,10333,2970,26634,0,166,479,134738
1018924_raw_html.txt,7820,2172,23560,128,207,290,128498
1019026_raw_html.txt,11641,4404,48570,273,734,1044,208031
1019044_raw_html.txt,616,218,1421,0,39,27,11180
1019104_raw_html.txt,109146,1583,371828,70,403,1440,493209
1019146_raw_html.txt,11799,4333,28159,4265,380,1230,147640
101914_raw_html.txt,1473,572,4458,12,4,49,19484
1019152_raw_html.txt,3061,1494,12455,18,3,27,42040
1019176_raw_html.txt,12968,5231,71403,44,723,719,237116
1019230_raw_html.txt,4028,1049,8714,394,151,217,65303
1019356_raw_html.txt,8846,2638,33670,12,77,149,170475
101944_raw_html.txt,7683,2126,13593,0,1,85,63887
101956_raw_html.txt,17606,4289,51746,0,195,520,191409
1019572_raw_html.txt,3881,427,6999,0,855,380,87174
1019620_raw_html.txt,4317,2345,29323,38,9,50,79974
1019638_raw_html.txt,25766,5967,56788,5076,1253,997,541631
1019674_raw_html.txt,2694,655,7151,12,17,70,37995
1019746_raw_html.txt,4174,1227,13576,0,116,194,92207
101980_raw_html.txt,2307,740,8113,23,24,90,39606
1019812_raw_html.txt,4287,1712,17245,0,236,651,77773
1019818_raw_html.txt,6916,1604,26971,96,165,263,128333
1019830_raw_html.txt,8002,2373,34911,1,177,400,124901
1019926_raw_html.txt,595,274,2096,8,3,22,7951
1019992_raw_html.txt,42260,2092,170167,5807,4,40,228632
1020094_raw_html.txt,2532,1014,6571,927,69,234,35802
1020130_raw_html.txt,3298,1413,12823,0,154,122,55983
1020184_raw_html.txt,4444,1308,12198,0,77,311,66083
1020244_raw_html.txt,3443,1134,11416,47,125,52,56183
1020262_raw_html.txt,4273,1566,20248,175,45,86,79218
1020274_raw_html.txt,22443,9882,75031,875,1078,1647,419020
102028_raw_html.txt,2185,601,5347,15,27,67,33674
1020292_raw_html.txt,4443,1480,12414,151,378,2884,120229
1020364_raw_html.txt,9013,3594,43993,224,474,502,245584
1020544_raw_html.txt,5649,2033,21452,79,54,240,94182
1020574_raw_html.txt,5554,1865,19413,725,58,144,92319
102058_raw_html.txt,3559,806,4146,1962,89,143,58826
1020622_raw_html.txt,3567,842,8005,51,23,71,46832
1020640_raw_html.txt,2505,773,7474,0,25,54,32319
102064_raw_html.txt,12456,1774,25254,269,147,267,138523
1020796_raw_html.txt,2355,883,7762,0,58,79,48559
1020832_raw_html.txt,11054,5036,43726,0,23,137,154590
1020898_raw_html.txt,5920,1767,21549,72,27,87,85950
1020988_raw_html.txt,6506,2574,27538,0,75,140,99499
1021204_raw_html.txt,6130,1340,16543,0,139,178,107575
1021288_raw_html.txt,6877,2188,20744,60,180,475,103859
102130_raw_html.txt,31005,8282,74872,7670,1407,1267,629786
1021330_raw_html.txt,427,117,444,30,24,45,7304
1021342_raw_html.txt,69794,1323,244394,5,78,197,323419
1021348_raw_html.txt,4979,1606,16595,63,45,90,87982
1021414_raw_html.txt,1413,406,2789,0,0,13,11488
1021462_raw_html.txt,7006,2776,29634,0,257,122,137451
102148_raw_html.txt,2053,705,6086,36,59,67,31095
1021564_raw_html.txt,23466,5241,50582,5719,1175,982,491176
1021588_raw_html.txt,7883,2692,37795,1,180,483,134066
1021630_raw_html.txt,1937,492,5101,3,7,14,21863
1021672_raw_html.txt,4656,1940,16741,0,96,121,114603
10216_raw_html.txt,5296,1431,16183,99,293,174,100400
1021714_raw_html.txt,3871,1656,13834,1365,107,407,67071
1021834_raw_html.txt,3720,1398,18350,25,60,172,65981
1022002_raw_html.txt,2828,865,6475,0,362,966,136137
1022014_raw_html.txt,3215,837,12633,10,37,32,155861
1022200_raw_html.txt,6950,1793,22419,0,154,186,129127
1022224_raw_html.txt,4687,1673,19714,38,15,65,82629
1022254_raw_html.txt,7975,4391,57734,183,53,189,145310
1022326_raw_html.txt,1000,373,1694,286,16,103,16705
1022350_raw_html.txt,2644,775,6011,4,9,89,28356
1022368_raw_html.txt,3497,1028,10975,0,84,170,48873
1022380_raw_html.txt,4700,1513,12621,303,86,293,65497
1022392_raw_html.txt,37178,1447,51419,0,796,973,412265
1022404_raw_html.txt,4792,1752,16907,0,75,129,80448
1022416_raw_html.txt,4694,1366,14844,86,85,197,66846
1022536_raw_html.txt,2702,874,10495,0,73,139,36132
1022758_raw_html.txt,5474,2231,21970,0,93,136,80916
1022788_raw_html.txt,8431,2600,41529,0,258,467,151058
1022866_raw_html.txt,4128,1677,16586,475,53,199,66774
1022920_raw_html.txt,1619,632,5201,91,29,108,28733
1023280_raw_html.txt,5480,1988,18019,1128,212,317,98444
102328_raw_html.txt,4409,1544,16772,0,195,478,79891
1023328_raw_html.txt,3700,1214,11956,198,62,133,57707
1023352_raw_html.txt,4490,1859,19399,0,241,307,78608
1023376_raw_html.txt,2462,784,8050,0,29,85,43580
1023382_raw_html.txt,3141,1057,8780,700,47,117,47406
1023532_raw_html.txt,4900,1935,24816,0,152,179,103260
1023562_raw_html.txt,18468,7429,61799,5633,371,864,262523
1023634_raw_html.txt,6425,3179,37069,0,64,287,119290
1023670_raw_html.txt,36892,725,179486,24,11,1,223943
1023724_raw_html.txt,3493,1103,8520,246,35,64,41790
1023796_raw_html.txt,6115,2528,27917,4,251,713,123000
1023934_raw_html.txt,9037,1985,21751,0,81,193,135583
1023940_raw_html.txt,1115,450,3207,0,215,546,28732
102394_raw_html.txt,20,6,19,0,0,0,309
1024078_raw_html.txt,2132,799,5378,0,260,713,47670
1024156_raw_html.txt,7969,2738,33971,79,431,949,144203
1024216_raw_html.txt,42472,1332,163307,2110,133,345,219126
1024240_raw_html.txt,1517,610,4933,0,5,18,24590
1024354_raw_html.txt,6059,2051,22310,353,162,515,91928
1024372_raw_html.txt,5253,2101,17615,875,183,396,95368
1024426_raw_html.txt,2653,1055,9456,37,139,269,43553
102442_raw_html.txt,45,12,51,0,0,4,721
1024444_raw_html.txt,4651,1783,15655,81,129,137,75255
1024456_raw_html.txt,7795,251,26761,22,13,47,36077
1024474_raw_html.txt,3862,1759,18721,51,31,60,68514
1024612_raw_html.txt,3185,1154,16123,4,43,72,76449
1024732_raw_html.txt,2904,975,8960,182,43,176,49501
1024804_raw_html.txt,4066,1345,15816,0,22,53,62304
1024834_raw_html.txt,1528,486,4189,484,30,18,24723
1024960_raw_html.txt,2534,881,7230,329,41,73,42578
1024966_raw_html.txt,3619,1263,12552,66,81,194,48350
1024978_raw_html.txt,3054,1077,9223,104,30,56,45159
1025008_raw_html.txt,3913,1800,15785,11,60,253,64494
1025068_raw_html.txt,6364,1866,18118,624,293,402,98190
1025182_raw_html.txt,6310,1094,17541,0,18,40,72768
1025260_raw_html.txt,946,334,3447,0,159,65,30555
1025344_raw_html.txt,6643,2661,27560,0,109,150,154200
1025428_raw_html.txt,4147,1202,14978,0,72,83,67191
1025524_raw_html.txt,578,238,2415,189,1,18,9442
102562_raw_html.txt,2273,975,7762,4,9,49,36893
1025686_raw_html.txt,6989,3553,38515,0,106,150,131336
