form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count
0,31,0,0,10,4,0,0,0,0,0,0,0,0,48,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1001285_raw_html.txt,0,0,0,3,0,5,0,4,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,3,0,10,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001291_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,221,0,0,4,29,0,0,0,0,0,0,4,12,44,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1001351_raw_html.txt,0,0,0,0,0,0,0,2,58,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,41,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13
1,111,0,0,0,10,0,0,0,0,0,0,0,0,56,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1001393_raw_html.txt,7,0,0,0,0,0,0,1,81,1,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,1,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3,100,0,0,4,3,0,0,0,0,0,0,0,9,34,0,0,7,2,0,5,0,0,0,1,0,0,0,0,0,13,2,0,0,0,1001471_raw_html.txt,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,39,0,0,0,6,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,8,0,0,0,0,9
1,45,0,0,4,2,0,0,0,0,0,0,0,0,27,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,4,2,8,0,0,1001579_raw_html.txt,0,0,0,0,0,8,0,3,12,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,87,0,0,9,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0,103,0,0,7,8,0,0,0,0,0,0,0,0,142,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1001687_raw_html.txt,1,0,0,0,0,0,0,15,24,1,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,5,0,142,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,20,0,0,0,0,35
2,180,0,0,0,4,0,0,0,0,0,0,0,1,95,0,0,56,1,11,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1001723_raw_html.txt,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,11,0,142,0,0,0,8,0,0,0,0,0,23,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16
1,82,0,0,4,7,0,0,0,0,0,0,0,6,82,19,0,15,0,1,4,0,0,0,0,0,4,0,0,1,6,0,0,0,0,1001831_raw_html.txt,0,0,2,0,0,0,0,1,19,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,99,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,11
6,375,0,0,9,4,0,0,0,0,0,0,0,13,227,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,1001867_raw_html.txt,0,0,0,0,0,0,0,11,56,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,327,0,0,262,0,0,0,474,0,1,0,0,2,34,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,77,0,5,0,2,0,0,0,0,0,0,0,0,51
2,82,0,0,2,29,0,0,0,0,0,0,0,6,48,0,0,26,0,1,0,0,0,0,5,0,0,0,0,0,9,3,0,0,0,1001963_raw_html.txt,4,0,0,0,0,0,0,1,18,0,0,1,0,0,0,2,16,0,0,0,0,0,1,0,0,1,0,104,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,42,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002005_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,110,0,0,4,20,0,0,0,0,0,1,1,1,110,0,0,3,0,3,2,0,0,0,1,0,0,0,0,0,15,7,0,0,0,1002101_raw_html.txt,0,0,0,0,0,0,0,10,26,1,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,11,0,160,1,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,1,0,0,0,0,17
5,305,0,3,2,3,0,0,0,0,0,0,0,0,62,2,0,6,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,17,0,100211_raw_html.txt,0,0,3,0,0,0,0,12,61,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,9
1,153,0,2,3,32,0,0,0,0,0,0,0,0,71,2,0,16,0,0,0,0,0,0,1,0,0,0,0,0,4,10,0,0,0,1002143_raw_html.txt,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,9
1,428,0,1,7,19,0,0,0,0,0,0,0,0,120,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1002197_raw_html.txt,0,0,0,0,0,0,0,22,64,0,0,0,0,0,0,1,19,0,0,0,0,0,1,0,0,0,0,148,0,0,0,11,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,14
2,169,0,0,0,14,0,0,0,0,0,0,0,0,95,0,0,76,0,6,0,0,0,0,1,0,1,0,0,0,8,3,0,0,0,1002413_raw_html.txt,1,0,7,0,0,0,0,8,10,1,0,0,0,0,0,1,31,0,0,0,0,0,1,0,0,5,0,173,0,0,0,0,0,0,0,0,19,74,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,5,0,0,0,0,0,5,0,0,0,0,17
1,90,0,0,8,6,1,0,0,0,2,0,0,3,132,3,0,21,0,2,2,0,0,0,4,0,1,0,0,0,2,0,0,2,1,100241_raw_html.txt,0,0,4,0,0,0,0,0,24,2,0,0,0,0,0,0,16,2,0,0,12,0,1,0,0,1,0,157,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,50,0,1,0,0,29
1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1002461_raw_html.txt,8,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,199,0,0,16,2,0,0,0,0,0,0,0,0,209,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,1002473_raw_html.txt,0,0,0,0,0,50,0,12,66,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,1,232,0,0,0,0,1,0,5,0,0,10,0,0,0,0,0,0,0,0,0,1,0,64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52
3,291,0,2,9,19,0,0,0,0,0,0,0,0,47,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,1002533_raw_html.txt,17,0,0,0,0,0,0,7,36,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,17,50,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12
2,512,0,0,0,24,0,24,4,0,0,0,0,0,55,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,12,4,3,0,0,1002563_raw_html.txt,15,0,0,2,0,6,0,0,116,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,1,0,0,7,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,17
4,353,0,4,130,8,0,0,0,0,0,0,0,6,129,1,0,109,3,0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1002587_raw_html.txt,0,0,0,0,0,0,0,13,117,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,402,0,0,0,16,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,23
1,55,0,0,9,6,0,0,0,0,64,0,0,0,35,62,0,120,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,66,2,1002599_raw_html.txt,4,0,0,0,0,17,0,7,4,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,2,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,9
2,197,0,0,0,4,0,0,0,0,0,0,0,0,47,16,0,51,0,0,1,0,0,0,0,0,0,0,0,0,53,1,8,0,0,1002695_raw_html.txt,0,0,0,0,0,15,0,1,63,0,2,0,0,0,0,1,139,0,0,1,0,0,0,0,0,0,0,153,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,1,0,0,19,0,0,0,0,0,0,0,7
2,63,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1002701_raw_html.txt,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,21,0,0,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,174,0,0,4,5,0,0,0,0,0,0,0,3,74,2,0,18,0,2,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1002713_raw_html.txt,2,0,5,0,0,0,0,0,101,2,1,0,0,0,0,0,20,0,0,0,2,0,1,0,0,0,0,125,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,17
0,98,0,0,3,13,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100271_raw_html.txt,1,0,0,0,0,0,0,6,16,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3,98,0,0,12,12,10,0,0,0,0,0,0,0,120,10,0,41,1,1,2,0,0,0,0,0,2,0,0,0,29,0,0,0,0,1002743_raw_html.txt,0,0,5,0,0,0,0,7,34,0,0,2,0,0,0,0,33,0,0,0,1,0,1,0,0,1,0,175,0,0,0,81,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,0,6,0,0,0,0,0,9,0,14,0,0,32
2,193,0,0,4,12,0,0,0,0,0,0,0,0,31,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1002869_raw_html.txt,0,0,8,2,0,0,0,10,47,0,0,0,0,0,0,1,49,0,0,0,4,0,0,0,0,0,0,50,0,0,0,4,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
2,163,0,6,18,10,0,0,0,0,1,0,0,7,223,8,0,24,0,1,5,0,0,0,4,0,1,0,0,0,5,1,0,1,1,1002977_raw_html.txt,0,0,1,1,0,0,0,9,38,0,1,0,0,0,0,2,23,0,0,0,0,0,0,0,0,5,0,289,0,0,0,0,0,0,0,0,2,64,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,33
0,19,0,0,0,4,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1002995_raw_html.txt,0,0,2,0,0,0,0,10,17,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
0,283,0,0,0,10,0,1,6,0,1,0,0,0,76,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1003097_raw_html.txt,2,0,0,0,0,10,0,19,271,0,0,0,0,0,0,0,87,0,0,5,0,0,0,0,0,0,0,316,2,0,0,0,5,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,0,0,6,0,45
1,41,0,0,1,16,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,2,13,0,0,1003229_raw_html.txt,1,0,0,0,0,25,0,2,7,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3,34,0,0,1,15,0,0,0,0,0,1,0,3,5,0,0,12,0,2,0,0,0,0,1,0,1,0,0,1,13,2,0,0,0,1003241_raw_html.txt,0,0,5,0,0,0,0,0,6,1,1,0,0,0,0,1,14,0,0,0,0,0,2,0,0,1,0,25,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
1,92,0,0,8,6,1,0,0,0,2,0,0,3,132,5,0,29,0,2,2,0,0,0,4,0,1,0,0,0,2,0,0,2,1,100325_raw_html.txt,0,0,4,0,0,0,0,0,25,2,0,0,0,0,0,0,17,20,0,0,12,0,1,0,0,1,0,164,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,1,0,0,0,0,0,50,0,1,0,0,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003349_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100337_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,3,12,0,0,0,0,2,0,0,3,232,3,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1003385_raw_html.txt,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0,1,0,95,0,0,0,0,0,0,0,0,1,11,0,0,0,0,10,0,0,0,0,0,0,19,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22
3,660,0,0,14,14,0,0,0,0,0,0,0,37,138,0,0,25,2,0,6,0,0,0,3,0,2,0,0,0,17,1,26,0,0,1003445_raw_html.txt,37,0,0,0,0,85,0,14,541,0,1,0,0,0,0,12,65,0,0,1,16,0,0,0,0,0,0,570,0,0,0,14,4,0,0,0,6,82,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
